    99	16.854 -100.084  12.3 3.7   ;  3 ; 198878208.000 258477479.000  ; 2011/02/07,12:25:47.00 2017/05/28,09:22:35.00 2019/04/18,04:43:46.00 ; 01609200 06528300 12299100 
   100	16.008  -98.638  12.6 4.0   ;  2 ; 108262788.000  ; 2015/11/16,19:46:54.00 2019/04/22,21:46:42.00 ; 04361500 12330800 
   101	15.977  -98.660  14.1 3.8   ;  2 ; 189535550.000  ; 2013/04/20,05:03:13.00 2019/04/22,21:49:03.00 ; 02503800 12330900 
   102	15.870  -98.723  13.9 3.9   ;  3 ; 153546088.000 198254730.000  ; 2013/01/10,06:10:59.00 2017/11/22,09:52:27.00 2019/04/23,21:56:29.00 ; 02377900 08123700 12341300 
   103	16.103  -97.495  21.9 3.6   ;  2 ; 137556600.000  ; 2014/12/16,01:01:00.00 2019/04/26,04:11:00.00 ; 03468200 12355800 
   104	16.201  -98.084   6.3 4.2   ;  2 ; 81337560.000  ; 2016/10/03,03:46:05.00 2019/05/02,13:32:05.00 ; 05581500 12394900 
   105	16.170  -98.772  18.1 3.6   ;  2 ; 56597248.000  ; 2017/07/21,04:08:30.00 2019/05/07,05:35:58.00 ; 06763100 12422500 
   106	16.002  -98.673  15.1 4.0   ;  4 ; 98416786.000 129378964.000 157068098.000  ; 2015/04/06,10:57:17.00 2018/05/19,12:57:03.00 2019/05/12,21:33:21.00 2020/03/28,07:58:55.00 ; 03754600 09871800 12459000 15065600 
   107	15.948  -98.698  16.8 3.8   ;  4 ; 28796934.000 166736929.000 209361582.000  ; 2014/02/01,13:47:06.00 2014/12/31,20:56:00.00 2019/05/16,10:35:55.00 2020/09/20,18:46:48.00 ; 02885200 03505600 12478400 16169700 
   108	16.041  -97.900  13.9 3.5   ;  2 ; 32383861.000  ; 2018/05/10,01:36:14.00 2019/05/19,21:07:15.00 ; 09805800 12496500 
   109	16.748  -99.672   8.5 3.6   ;  5 ; 65861358.000 132134945.000 451948840.000 470603464.000  ; 2007/07/23,15:42:14.00 2009/08/23,22:31:32.00 2011/09/29,23:51:19.00 2021/11/17,12:02:54.00 2022/06/21,10:53:18.00 ; 00870900 01260700 01837600 18991600 20438800 
   110	16.026  -97.661  15.1 3.8   ;  3 ; 95143816.000 148231714.000  ; 2014/10/04,23:55:29.00 2017/10/10,04:45:45.00 2019/06/16,15:24:03.00 ; 03335100 07657600 12661000 
   111	15.122  -93.243  72.5 3.8   ;  2 ; 317315885.000  ; 2009/09/13,16:42:50.00 2019/10/04,08:00:55.00 ; 01274000 13359100 
   112	16.563  -98.478   4.5 3.7   ;  2 ; 113681434.000  ; 2015/11/25,21:42:54.00 2019/07/03,16:53:28.00 ; 04394500 12780100 
   113	15.995  -97.681  16.0 3.8   ;  2 ; 77855868.000  ; 2019/07/07,22:07:22.00 2021/12/24,23:45:10.00 ; 12804800 19249700 
   114	16.797 -100.125  10.3 3.8   ;  5 ; 48867106.000 97105322.000 140658339.000 239276437.000  ; 2015/01/22,08:07:40.00 2016/08/09,23:19:26.00 2018/02/19,05:49:42.00 2019/07/08,08:53:19.00 2022/08/22,18:48:17.00 ; 03552200 05368300 08967400 12808100 20801800 
   115	16.572  -98.532   9.4 3.5   ;  2 ; 78931915.000  ; 2019/07/13,12:22:37.00 2022/01/12,00:54:32.00 ; 12840200 19385600 
   116	16.888 -100.266   5.1 3.7   ;  5 ; 48104154.000 198950255.000 295728364.000 336845837.000  ; 2010/03/04,20:24:50.00 2011/09/12,15:40:44.00 2016/06/23,13:22:25.00 2019/07/18,16:10:54.00 2020/11/05,12:42:07.00 ; 01385400 01820100 05146500 12875800 16450900 
   117	16.323  -98.276  17.1 4.2   ;  2 ; 99762904.000  ; 2016/05/21,19:54:44.00 2019/07/20,11:49:48.00 ; 05016600 12887400 
   118	15.994  -98.430  10.4 3.8   ;  4 ; 33853127.000 180540570.000 226775370.000  ; 2013/11/06,09:54:31.00 2014/12/03,05:33:18.00 2019/07/28,01:04:01.00 2021/01/13,03:04:01.00 ; 02758800 03442700 12941200 16919400 
   119	16.982  -99.731  30.9 3.4   ;  2 ; 11863.000  ; 2019/07/31,07:32:32.00 2019/07/31,10:50:15.00 ; 12960500 12961100 
   120	16.033  -97.662  18.7 3.6   ;  3 ; 136095909.000 199574992.000  ; 2015/04/10,17:11:19.00 2019/08/02,21:36:28.00 2021/08/06,14:41:11.00 ; 03768100 12975500 18287900 
   121	16.088  -98.805  16.1 3.8   ;  2 ; 151532629.000  ; 2014/10/14,12:21:24.00 2019/08/03,08:45:13.00 ; 03355200 12978900 
   122	16.893 -100.219   9.8 3.8   ;  2 ; 198351939.000  ; 2013/04/22,06:18:43.00 2019/08/05,00:04:22.00 ; 02507000 12990100 
   123	16.023  -98.682  16.2 3.7   ;  2 ; 70157834.000  ; 2017/05/19,06:14:38.00 2019/08/09,06:31:52.00 ; 06494600 13014100 
   124	16.024  -97.662  25.4 3.5   ;  2 ; 75341783.000  ; 2019/08/09,15:11:37.00 2021/12/28,14:28:00.00 ; 13016300 19283400 
   125	15.861  -98.095  10.2 4.2   ;  2 ; 40888577.000  ; 2019/08/17,15:13:07.00 2020/12/02,20:09:24.00 ; 13068600 16627800 
   126	16.763  -99.645   5.0 3.5   ;  2 ; 265203696.000  ; 2009/11/12,10:40:19.00 2018/04/08,23:21:55.00 ; 01312200 09558800 
   127	15.572  -93.645  75.2 4.0   ;  2 ; 42867028.000  ; 2019/08/30,08:44:24.00 2021/01/07,11:14:52.00 ; 13148000 16873700 
   128	16.018  -97.657  15.9 3.8   ;  3 ; 99981468.000 183640048.000  ; 2016/06/29,23:23:14.00 2019/08/31,04:01:02.00 2022/04/25,10:30:42.00 ; 05175300 13152600 20077100 
   129	16.547 -100.456  12.0 4.0   ;  3 ; 270476520.000 364449532.000  ; 2011/02/06,02:24:08.00 2019/09/02,15:46:08.00 2022/08/25,07:23:00.00 ; 01608500 13172000 20817200 
